Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),O3 ( µg/m3 )
2021-10-31 19:00:56,20.1,3.88,11.69,61.99,60.9
2021-10-31 20:00:56,19.48,8.78,11.77,51.89,61.76
2021-10-31 21:00:56,22.12,10.61,11.23,52.78,58.01
2021-10-31 22:00:56,24.62,17.32,11.02,61.58,58.79
2021-10-31 23:00:56,27.4,19.68,10.94,88.63,57.61
2021-11-01 00:00:56,27.17,18.44,10.94,128.37,56.06
2021-11-01 01:00:56,29.92,15.29,10.78,200.7,56.92
2021-11-01 02:00:56,28.41,13.68,10.49,282.0,57.33
2021-11-01 03:00:56,26.51,14.58,10.15,300.71,57.98
2021-11-01 04:00:56,26.53,17.23,9.96,299.57,54.9
2021-11-01 05:00:56,32.14,17.54,10.19,313.91,58.42
2021-11-01 06:00:56,32.56,18.21,10.15,325.18,56.19
2021-11-01 07:00:56,37.51,22.23,10.28,329.43,59.21
2021-11-01 08:00:56,30.78,27.57,10.51,334.72,59.76
2021-11-01 09:00:56,26.76,15.98,10.49,300.61,58.28
2021-11-01 10:00:56,25.85,19.51,10.9,301.66,56.36
2021-11-01 11:00:56,25.52,20.76,10.95,301.91,55.92
2021-11-01 12:00:56,27.0,19.26,11.12,293.5,56.24
2021-11-01 13:00:56,29.33,15.12,9.98,324.54,59.6
2021-11-01 14:00:56,30.96,10.78,10.02,310.29,63.08
2021-11-01 15:00:56,31.74,10.31,9.79,350.04,66.57
2021-11-01 16:00:56,26.05,9.71,9.84,348.16,67.42
2021-11-01 17:00:56,26.84,11.71,10.49,284.18,67.31
2021-11-01 18:00:56,29.67,9.67,11.76,197.5,65.12
2021-11-01 19:00:56,38.14,10.98,11.61,183.69,62.41
2021-11-01 20:00:56,34.58,14.13,11.04,219.21,58.4
2021-11-01 21:00:56,36.16,12.52,10.82,199.58,57.23
2021-11-01 22:00:56,36.61,9.93,10.82,209.16,56.73
2021-11-01 23:00:56,38.53,7.48,10.77,187.87,57.95
2021-11-02 00:00:56,31.01,8.77,10.71,171.09,59.08
2021-11-02 01:00:56,26.62,10.99,10.58,235.04,58.31
2021-11-02 02:00:56,19.05,11.63,9.92,0.0,57.18
2021-11-02 03:00:56,17.93,0.0,9.66,0.0,51.92
2021-11-02 04:00:56,15.85,11.18,9.83,0.0,49.53
2021-11-02 05:00:56,15.41,11.18,9.5,0.0,46.3
2021-11-02 06:00:56,14.42,1.17,9.12,0.0,37.54
2021-11-02 07:00:56,13.09,0.23,8.96,0.0,40.74
2021-11-02 08:00:56,12.92,8.34,9.1,0.0,40.99
2021-11-02 09:00:56,55.37,7.09,8.92,277.18,40.48
2021-11-02 10:00:56,87.35,6.83,9.07,299.16,48.15
2021-11-02 11:00:56,0.0,20.08,9.33,281.71,46.34
2021-11-02 12:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-02 13:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-02 14:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-02 15:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-02 16:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-02 17:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-02 18:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-02 19:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-02 20:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-02 21:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-02 22:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-02 23:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-03 00:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-03 01:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-03 02:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-03 03:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-03 04:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-03 05:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-03 06:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-03 07:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-03 08:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-03 09:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-03 10:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-03 11:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-03 12:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-03 13:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-03 14:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-03 15:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-03 16:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-03 17:00:56,0.0,0.0,7.52,0.0,0.0
2021-11-03 18:00:56,0.0,0.0,8.16,0.0,0.0
2021-11-03 19:00:56,16.01,4.25,8.52,233.08,0.0
2021-11-03 20:00:56,18.91,4.62,8.62,191.46,0.0
2021-11-03 21:00:56,16.74,4.71,8.87,99.7,0.0
2021-11-03 22:00:56,16.87,3.62,8.85,140.32,0.0
2021-11-03 23:00:56,14.72,2.68,9.04,68.79,0.0
2021-11-04 00:00:56,14.73,2.73,9.27,36.67,39.11
2021-11-04 01:00:56,15.5,4.9,9.26,199.86,39.31
2021-11-04 02:00:56,18.96,5.4,9.28,150.24,37.88
2021-11-04 03:00:56,19.86,11.44,9.25,137.11,35.48
2021-11-04 04:00:56,22.59,12.4,9.3,134.38,36.54
2021-11-04 05:00:56,20.44,8.94,9.14,113.95,32.87
2021-11-04 06:00:56,19.67,6.65,9.18,112.74,37.03
2021-11-04 07:00:56,19.14,6.04,9.29,84.02,38.74
2021-11-04 08:00:56,21.63,11.52,9.27,94.18,39.44
2021-11-04 09:00:56,20.76,10.55,9.32,192.2,40.46
2021-11-04 10:00:56,21.68,11.35,9.56,282.91,40.98
2021-11-04 11:00:56,18.75,7.25,9.87,281.01,38.27
2021-11-04 12:00:56,17.44,8.98,10.04,251.66,46.42
2021-11-04 13:00:56,17.05,10.23,9.51,249.47,49.88
2021-11-04 14:00:56,17.97,12.56,9.31,235.63,55.23
2021-11-04 15:00:56,15.88,9.71,9.31,236.52,60.41
2021-11-04 16:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-04 17:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-04 18:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-04 19:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-04 20:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-04 21:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-04 22:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-04 23:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 00:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 01:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 02:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 03:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 04:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 05:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 06:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 07:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 08:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 09:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 10:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 11:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 12:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 13:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 14:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 15:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 16:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 17:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 18:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 19:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 20:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 21:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 22:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-05 23:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 01:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 02:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 03:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 04:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 05:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 06:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 07:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 08:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 09:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 10:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 11:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 12:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 13:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 14:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 15:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 16:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 17:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 18:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 19:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 20:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 21:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 22:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-06 23:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 00:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 01:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 02:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 03:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 04:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 05:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 06:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 07:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 08:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 09:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 10:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 11:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 12:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 13:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 14:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 15:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 16:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 17:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 18:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 19:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 20:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 21:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 22:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-07 23:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-08 00:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-08 01:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-08 02:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-08 03:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-08 04:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-08 05:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-08 06:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-08 07:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-08 08:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-08 09:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-08 10:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-08 11:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-08 12:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-08 13:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-08 14:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-08 15:00:56,0.0,6.65,0.0,0.0,0.0
2021-11-08 16:00:56,0.0,5.61,0.0,0.0,0.0
2021-11-08 17:00:56,0.0,3.3,7.52,0.0,0.0
2021-11-08 18:00:56,0.0,3.23,7.89,0.0,0.0
2021-11-08 19:00:56,0.0,3.37,8.48,0.0,0.0
2021-11-08 20:00:56,0.0,8.41,20.34,0.0,0.0
2021-11-08 21:00:56,0.0,6.66,8.87,0.0,0.0
2021-11-08 22:00:56,0.0,14.24,8.95,0.0,0.0
2021-11-08 23:00:56,0.0,30.37,8.98,0.0,0.0
2021-11-09 00:00:56,30.41,24.51,8.84,0.0,46.98
2021-11-09 01:00:56,31.09,15.73,9.22,184.04,46.91
2021-11-09 02:00:56,31.95,22.27,9.15,102.61,48.4
2021-11-09 03:00:56,32.26,21.0,9.13,60.69,48.08
2021-11-09 04:00:56,32.59,24.67,9.08,66.32,49.63
2021-11-09 05:00:56,29.03,26.41,9.32,41.29,49.22
2021-11-09 06:00:56,31.05,15.54,9.53,25.48,49.38
2021-11-09 07:00:56,29.36,10.83,9.49,20.22,48.81
2021-11-09 08:00:56,30.54,8.99,10.45,1.4,49.46
2021-11-09 09:00:56,24.78,13.94,10.88,338.43,48.94
2021-11-09 10:00:56,23.78,8.54,12.08,430.52,52.27
2021-11-09 11:00:56,26.73,10.89,12.4,452.06,57.05
2021-11-09 12:00:56,32.73,8.04,11.85,437.33,61.43
2021-11-09 13:00:56,34.66,7.72,12.01,445.42,67.82
2021-11-09 14:00:56,31.79,28.93,12.2,435.93,71.7
2021-11-09 15:00:56,32.63,12.67,11.92,411.2,74.6
2021-11-09 16:00:56,29.14,6.02,12.51,401.98,76.42
2021-11-09 17:00:56,36.38,4.59,13.09,0.0,85.35
2021-11-09 18:00:56,35.5,23.47,16.41,0.0,86.72
2021-11-09 19:00:56,33.26,30.73,16.8,0.0,84.6
2021-11-09 20:00:56,34.16,31.72,12.67,0.0,76.48
2021-11-09 21:00:56,32.93,24.39,12.3,0.0,77.64
2021-11-09 22:00:56,34.86,24.01,12.05,0.0,68.85
2021-11-09 23:00:56,32.21,17.1,11.19,0.0,67.66
2021-11-10 00:00:56,34.27,10.14,10.27,0.0,67.47
2021-11-10 01:00:56,29.72,12.84,9.81,217.46,60.4
2021-11-10 02:00:56,25.94,9.48,9.38,215.18,60.59
2021-11-10 03:00:56,21.16,6.58,9.48,247.02,58.02
2021-11-10 04:00:56,17.81,6.88,7.73,229.75,61.0
2021-11-10 05:00:56,15.47,7.12,7.06,241.21,60.45
2021-11-10 06:00:56,13.83,12.2,7.36,262.31,58.86
2021-11-10 07:00:56,12.68,7.54,7.11,266.17,54.62
2021-11-10 08:00:56,11.88,5.58,6.49,297.53,49.7
2021-11-10 09:00:56,11.31,4.12,6.27,187.47,47.78
2021-11-10 10:00:56,10.97,3.72,6.42,95.49,45.33
2021-11-10 11:00:56,11.27,7.38,6.42,89.26,46.88
2021-11-10 12:00:56,11.96,6.86,6.44,84.94,48.18
2021-11-10 13:00:56,13.03,4.81,6.33,72.61,51.19
2021-11-10 14:00:56,13.03,4.65,6.39,49.01,55.38
2021-11-10 15:00:56,13.45,3.92,6.45,42.47,57.2
2021-11-10 16:00:56,15.36,3.66,6.4,9.68,57.82
2021-11-10 17:00:56,17.71,5.23,6.35,114.86,58.18
2021-11-10 18:00:56,19.04,6.12,6.12,81.86,56.48
2021-11-10 19:00:56,17.57,4.41,5.84,139.73,54.11
2021-11-10 20:00:56,16.34,4.64,5.72,126.62,52.54
2021-11-10 21:00:56,22.35,4.76,5.63,158.17,50.58
2021-11-10 22:00:56,27.79,4.61,5.32,178.76,51.63
2021-11-10 23:00:56,37.52,5.52,5.37,178.13,50.52
2021-11-11 00:00:56,29.97,5.93,5.34,188.5,50.62
2021-11-11 01:00:56,24.58,5.82,5.4,198.44,45.36
2021-11-11 02:00:56,20.71,5.17,5.29,204.18,41.39
2021-11-11 03:00:56,17.9,4.84,5.32,213.03,38.83
2021-11-11 04:00:56,15.89,5.13,5.85,203.22,35.44
2021-11-11 05:00:56,14.39,6.21,5.66,203.25,35.59
2021-11-11 06:00:56,13.64,6.51,5.62,196.84,38.24
2021-11-11 07:00:56,13.24,11.02,5.33,205.82,38.22
2021-11-11 08:00:56,12.97,9.86,5.18,210.83,42.42
2021-11-11 09:00:56,12.47,9.5,4.94,241.84,42.59
2021-11-11 10:00:56,12.3,0.0,4.86,257.73,43.94
2021-11-11 11:00:56,12.34,9.32,4.98,281.36,45.58
2021-11-11 12:00:56,15.05,7.3,5.11,267.73,47.95
2021-11-11 13:00:56,18.59,5.17,5.9,236.16,51.71
2021-11-11 14:00:56,22.76,5.61,6.06,193.47,55.3
2021-11-11 15:00:56,20.21,4.48,5.81,127.57,59.28
2021-11-11 16:00:56,18.98,4.29,5.88,95.31,59.08
2021-11-11 17:00:56,19.13,4.73,6.04,158.43,54.17
2021-11-11 18:00:56,18.47,3.56,6.05,216.39,50.11
2021-11-11 19:00:56,16.19,2.4,5.85,229.95,43.37
2021-11-11 20:00:56,15.03,2.55,5.76,227.43,41.04
2021-11-11 21:00:56,14.56,4.92,5.62,236.51,42.01
2021-11-11 22:00:56,14.56,5.61,5.59,251.02,43.61
2021-11-11 23:00:56,13.44,0.0,5.89,268.44,46.0
2021-11-12 00:00:56,14.68,0.0,5.87,277.12,49.54
2021-11-12 01:00:56,16.57,0.0,5.63,272.87,52.15
2021-11-12 02:00:56,19.99,19.77,5.41,246.62,53.95
2021-11-12 03:00:56,18.45,10.07,4.75,264.29,54.45
2021-11-12 04:00:56,16.64,8.61,4.27,264.02,55.31
2021-11-12 05:00:56,15.35,6.82,4.26,274.49,55.68
2021-11-12 06:00:56,14.85,6.43,4.13,289.87,56.62
2021-11-12 07:00:56,14.79,5.73,4.03,311.39,57.09
2021-11-12 08:00:56,13.78,5.52,3.97,325.8,57.53
2021-11-12 09:00:56,13.38,0.0,3.96,316.42,58.35
2021-11-12 10:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-12 11:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-12 12:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-12 13:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-12 14:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-12 15:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-12 16:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-12 17:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-12 18:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-12 19:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-12 20:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-12 21:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-12 22:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-12 23:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 00:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 01:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 02:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 03:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 04:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 05:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 06:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 07:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 08:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 09:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 10:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 11:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 12:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 13:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 14:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 15:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 16:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 17:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 18:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 19:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 20:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 21:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 22:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-13 23:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 00:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 01:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 02:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 03:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 04:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 05:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 06:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 07:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 08:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 09:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 10:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 11:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 12:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 13:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 14:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 15:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 16:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 17:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 18:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 19:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 20:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 21:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 22:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-14 23:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 00:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 01:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 02:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 03:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 04:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 05:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 06:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 07:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 08:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 09:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 10:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 11:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 12:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 13:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 14:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 15:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 16:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 17:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 18:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 19:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 20:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 21:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 22:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-15 23:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 00:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 01:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 02:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 03:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 04:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 05:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 06:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 07:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 08:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 09:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 10:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 11:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 12:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 13:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 14:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 15:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 16:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 17:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 18:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 19:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 20:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 21:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 22:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-16 23:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-17 00:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-17 01:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-17 02:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-17 03:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-17 04:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-17 05:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-17 06:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-17 07:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-17 08:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-17 09:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-17 10:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-17 11:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-17 12:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-17 13:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-17 14:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-17 15:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-17 16:00:56,0.0,13.95,0.0,0.0,0.0
2021-11-17 17:00:56,0.0,3.49,0.0,0.0,0.0
2021-11-17 18:00:56,0.0,2.05,0.0,0.0,0.0
2021-11-17 19:00:56,0.0,2.31,0.0,0.0,0.0
2021-11-17 20:00:56,0.0,2.22,0.0,0.0,0.0
2021-11-17 21:00:56,0.0,2.92,0.0,0.0,0.0
2021-11-17 22:00:56,0.0,4.73,0.0,0.0,0.0
2021-11-17 23:00:56,0.0,16.0,0.0,0.0,0.0
2021-11-18 00:00:56,0.0,14.87,0.0,0.0,0.0
2021-11-18 01:00:56,0.0,10.17,0.0,0.0,0.0
2021-11-18 02:00:56,0.0,8.33,0.0,0.0,0.0
2021-11-18 03:00:56,0.0,6.56,0.0,0.0,0.0
2021-11-18 04:00:56,0.0,12.89,0.0,171.57,0.0
2021-11-18 05:00:56,0.0,11.53,0.0,135.91,0.0
2021-11-18 06:00:56,0.0,8.11,0.0,117.57,0.0
2021-11-18 07:00:56,0.0,6.02,0.0,84.98,0.0
2021-11-18 08:00:56,0.0,4.47,0.0,55.86,0.0
